  ,Class,Confidence,X,Y,Width,Height
2025-09-19 09:01:37,PS,0.7897592782974243,618,554,106,49,144.14
2025-09-19 09:01:37,PS,0.4606679677963257,1265,705,27,29,55.96
2025-09-19 09:01:37,PS,0.40232735872268677,586,628,106,144,247.1
2025-09-19 09:01:37,PS_count,4,,,,,
2025-09-19 09:01:40,PS,0.7976188659667969,609,528,101,40,127.12
2025-09-19 09:01:40,PS,0.7590874433517456,613,564,109,53,152.01
2025-09-19 09:01:40,PS,0.7533243298530579,671,587,71,61,131.62
2025-09-19 09:01:40,PS,0.6665673851966858,1230,623,97,190,271.51
2025-09-19 09:01:40,PS_count,4,,,,,
2025-09-19 09:01:43,PS,0.8501672744750977,591,637,126,163,286.62
2025-09-19 09:01:43,PS,0.7634572386741638,598,543,104,41,130.6
2025-09-19 09:01:43,PS,0.6364709138870239,1216,621,125,189,307.41
2025-09-19 09:01:43,PS,0.45733481645584106,723,550,83,47,124.92
2025-09-19 09:01:43,PS_count,4,,,,,
2025-09-19 09:01:46,PS,0.8860144019126892,666,575,69,60,128.69
2025-09-19 09:01:46,PS,0.8217931389808655,611,520,99,39,124.27
2025-09-19 09:01:46,PS,0.7549129128456116,612,556,100,45,134.16
2025-09-19 09:01:46,PS,0.7424854040145874,1163,588,72,91,161.89
2025-09-19 09:01:46,PS,0.49226951599121094,1220,669,118,101,218.34
2025-09-19 09:01:46,PS_count,5,,,,,
2025-09-19 09:01:49,PS,0.8594570755958557,1172,542,110,83,191.1
2025-09-19 09:01:49,PS,0.7850642800331116,640,519,101,42,130.26
2025-09-19 09:01:49,PS,0.7118520140647888,678,579,62,55,116.79
2025-09-19 09:01:49,PS,0.6781728267669678,598,629,100,146,241.66
2025-09-19 09:01:49,PS,0.5355634093284607,1254,547,51,57,107.83
2025-09-19 09:01:49,PS_count,5,,,,,
2025-09-19 09:01:52,PS,0.7815868258476257,673,581,63,57,119.85
2025-09-19 09:01:52,PS,0.7746549844741821,628,520,102,37,122.87
2025-09-19 09:01:52,PS,0.7654573917388916,1151,542,122,86,204.86
2025-09-19 09:01:52,PS,0.5108412504196167,586,627,103,139,239.31
2025-09-19 09:01:52,PS,0.4111607074737549,1254,539,52,64,115.38
2025-09-19 09:01:52,PS_count,5,,,,,
2025-09-19 09:01:54,PS,0.8240098357200623,667,594,65,59,123.85
2025-09-19 09:01:54,PS,0.8119244575500488,608,569,118,53,158.16
2025-09-19 09:01:54,PS,0.7184628248214722,1236,525,86,89,174.97
2025-09-19 09:01:54,PS,0.5555571913719177,1131,545,132,75,199.0
2025-09-19 09:01:54,PS,0.48843348026275635,613,530,111,39,131.59
2025-09-19 09:01:54,PS_count,5,,,,,
2025-09-19 09:01:58,PS,0.7129607200622559,666,548,63,48,109.98
2025-09-19 09:01:58,PS,0.6831321120262146,587,601,108,127,234.23
2025-09-19 09:01:58,PS,0.6073356866836548,1132,546,126,84,205.76
2025-09-19 09:01:58,PS,0.5916836261749268,625,488,97,32,111.43
2025-09-19 09:01:58,PS,0.45201408863067627,1235,523,85,95,179.72
2025-09-19 09:01:58,PS_count,5,,,,,
2025-09-19 09:02:00,PS,0.8471291065216064,708,578,69,66,134.97
2025-09-19 09:02:00,PS,0.7861779928207397,1230,534,98,96,193.99
2025-09-19 09:02:00,PS,0.7848151922225952,1119,558,124,83,202.9
2025-09-19 09:02:00,PS,0.7311177849769592,618,623,118,146,262.51
2025-09-19 09:02:00,PS,0.4668614864349365,821,707,70,25,83.67
2025-09-19 09:02:00,PS_count,5,,,,,
2025-09-19 09:02:04,PS,0.8689835071563721,1208,541,117,95,210.86
2025-09-19 09:02:04,PS,0.5638424754142761,473,706,209,27,150.24
2025-09-19 09:02:04,PS,0.4376554489135742,1074,550,97,49,137.88
2025-09-19 09:02:04,PS,0.4295017123222351,612,700,78,40,111.71
2025-09-19 09:02:04,PS,0.405364453792572,710,583,62,62,124.0
2025-09-19 09:02:04,PS_count,5,,,,,
2025-09-19 09:02:07,PS,0.9028443098068237,1185,551,130,95,222.26
2025-09-19 09:02:07,PS,0.6024227738380432,651,620,118,140,257.06
2025-09-19 09:02:07,PS,0.5934754610061646,1059,652,145,136,280.86
2025-09-19 09:02:07,PS,0.5630775690078735,749,587,58,54,111.93
2025-09-19 09:02:07,PS_count,4,,,,,
2025-09-19 09:02:10,PS,0.9200968742370605,1196,547,116,102,217.55
2025-09-19 09:02:10,PS,0.8430695533752441,704,585,62,65,126.96
2025-09-19 09:02:10,PS,0.638967752456665,656,523,108,40,131.45
2025-09-19 09:02:10,PS_count,3,,,,,
2025-09-19 09:02:13,PS,0.8628782629966736,1192,545,116,114,229.99
2025-09-19 09:02:13,PS,0.8332775831222534,694,583,69,62,130.81
2025-09-19 09:02:13,PS,0.7836489677429199,604,623,107,155,257.57
2025-09-19 09:02:13,PS,0.5724616050720215,651,520,112,40,133.87
2025-09-19 09:02:13,PS,0.4426915645599365,1060,559,100,38,123.29
2025-09-19 09:02:13,PS_count,5,,,,,
2025-09-19 09:02:16,PS,0.9282528758049011,1173,587,130,88,213.92
2025-09-19 09:02:16,PS,0.7968400120735168,692,583,66,62,127.94
2025-09-19 09:02:16,PS_count,2,,,,,
2025-09-19 09:02:19,PS,0.9244688153266907,1177,580,128,101,227.4
2025-09-19 09:02:19,PS,0.8547043800354004,684,602,75,62,136.38
2025-09-19 09:02:19,PS,0.7603145241737366,601,634,106,156,257.18
2025-09-19 09:02:19,PS,0.6780345439910889,635,538,103,39,126.76
2025-09-19 09:02:19,PS,0.5743061900138855,1094,556,92,58,146.1
2025-09-19 09:02:19,PS_count,5,,,,,
2025-09-19 09:02:22,PS,0.9255769848823547,1176,575,133,89,217.6
2025-09-19 09:02:22,PS,0.897472083568573,695,604,71,64,134.82
2025-09-19 09:02:22,PS,0.872238278388977,621,636,134,164,296.49
2025-09-19 09:02:22,PS,0.8500626683235168,1043,637,138,164,300.88
2025-09-19 09:02:22,PS,0.4022577404975891,1256,708,45,24,65.73
2025-09-19 09:02:22,PS_count,5,,,,,
2025-09-19 09:02:24,PS,0.9169222712516785,616,633,134,158,291.01
2025-09-19 09:02:24,PS,0.9151486754417419,1179,574,132,95,223.96
2025-09-19 09:02:24,PS,0.7381442785263062,1041,601,125,89,210.95
2025-09-19 09:02:24,PS,0.5773183107376099,1088,548,97,53,143.4
2025-09-19 09:02:24,PS_count,4,,,,,
2025-09-19 09:02:27,PS,0.7733633518218994,1187,560,117,101,217.41
2025-09-19 09:02:27,PS,0.6738396286964417,696,577,68,67,135.0
2025-09-19 09:02:27,PS,0.47469907999038696,1054,590,129,73,194.08
2025-09-19 09:02:27,PS_count,3,,,,,
2025-09-19 09:02:30,PS,0.7828764915466309,1185,542,121,110,230.74
2025-09-19 09:02:30,PS,0.6000210642814636,686,575,67,61,127.86
2025-09-19 09:02:30,PS,0.5084590911865234,604,635,100,167,258.46
2025-09-19 09:02:30,LDPE,0.4679776430130005,1055,547,98,46,134.28
2025-09-19 09:02:30,PS_count,3,,,,,
2025-09-19 09:02:30,LDPE_count,1,,,,,
2025-09-19 09:02:33,PS,0.8607962727546692,667,594,73,62,134.55
2025-09-19 09:02:33,PS,0.8463463187217712,1187,544,120,114,233.92
2025-09-19 09:02:33,PS,0.7615211606025696,591,631,114,148,259.78
2025-09-19 09:02:33,PS,0.7352319359779358,607,529,97,40,124.58
2025-09-19 09:02:33,PS_count,4,,,,,
2025-09-19 09:02:37,PS,0.8471325635910034,784,689,74,62,135.47
2025-09-19 09:02:37,PS,0.775532066822052,1196,549,110,108,217.99
2025-09-19 09:02:37,LDPE,0.666929304599762,851,663,70,41,107.14
2025-09-19 09:02:37,PS,0.5970435738563538,710,690,68,60,127.75
2025-09-19 09:02:37,PS,0.5375238656997681,716,602,75,60,134.16
2025-09-19 09:02:37,PS,0.536218523979187,668,536,132,45,154.14
2025-09-19 09:02:37,PS,0.500808596611023,632,640,134,158,291.01
2025-09-19 09:02:37,PS_count,6,,,,,
2025-09-19 09:02:37,LDPE_count,1,,,,,
2025-09-19 09:02:40,PS,0.864775538444519,731,600,69,67,135.99
2025-09-19 09:02:40,PS,0.7387486100196838,1199,554,111,104,214.89
2025-09-19 09:02:40,PS,0.6211612820625305,729,690,86,59,142.46
2025-09-19 09:02:40,PS,0.49337273836135864,633,642,109,155,259.96
2025-09-19 09:02:40,PS_count,4,,,,,
2025-09-19 09:02:42,PS,0.9035308361053467,627,645,154,147,300.92
2025-09-19 09:02:42,PS,0.7947421073913574,627,555,103,42,131.54
2025-09-19 09:02:42,PS,0.7810678482055664,1219,547,112,122,233.79
2025-09-19 09:02:42,PS,0.5846948027610779,692,504,229,119,330.16
2025-09-19 09:02:42,PS,0.5561785101890564,843,705,104,29,109.84
2025-09-19 09:02:42,PS_count,5,,,,,
2025-09-19 09:02:45,PS,0.7758868932723999,685,601,77,66,142.58
2025-09-19 09:02:45,PS,0.6089588403701782,1080,564,105,53,149.2
2025-09-19 09:02:45,PS,0.5816720724105835,829,703,94,34,113.07
2025-09-19 09:02:45,PS,0.5463278293609619,642,538,109,42,135.32
2025-09-19 09:02:45,PS_count,4,,,,,
2025-09-19 09:02:48,PS,0.8948205709457397,626,646,152,146,297.94
2025-09-19 09:02:48,PS,0.7047261595726013,635,556,109,42,135.32
2025-09-19 09:02:48,PS_count,2,,,,,
2025-09-19 09:02:51,PS,0.6826887130737305,721,591,71,65,135.87
2025-09-19 09:02:51,PS,0.6039100885391235,1230,678,98,84,181.46
2025-09-19 09:02:51,PS,0.5044716596603394,1266,527,26,71,85.93
2025-09-19 09:02:51,PS,0.4479703903198242,672,525,116,40,136.24
2025-09-19 09:02:51,PS,0.420606791973114,829,707,72,26,86.53
2025-09-19 09:02:51,PS_count,5,,,,,
2025-09-19 09:02:53,PS,0.8639041781425476,758,662,72,113,180.4
2025-09-19 09:02:53,PS,0.8497390747070312,683,594,85,60,142.83
2025-09-19 09:02:53,LDPE,0.6718454360961914,818,683,81,73,153.79
2025-09-19 09:02:53,PS,0.6118955016136169,1235,682,88,76,163.56
2025-09-19 09:02:53,PS,0.5051632523536682,1263,528,31,72,94.49
2025-09-19 09:02:53,PS,0.40309882164001465,1191,599,55,84,135.94
2025-09-19 09:02:53,PS_count,5,,,,,
2025-09-19 09:02:53,LDPE_count,1,,,,,
2025-09-19 09:02:56,PS,0.7831670641899109,645,471,222,220,442.0
2025-09-19 09:02:56,PS_count,1,,,,,
2025-09-19 09:02:59,PS,0.6604318618774414,571,509,87,34,108.77
2025-09-19 09:02:59,PS,0.5524263978004456,666,553,104,55,151.26
2025-09-19 09:02:59,PS,0.4885464906692505,1211,683,135,74,199.9
2025-09-19 09:02:59,PS_count,3,,,,,
2025-09-19 09:03:02,PS,0.7246598601341248,1214,680,130,80,203.96
2025-09-19 09:03:02,PS,0.5468636155128479,1239,526,78,62,139.08
2025-09-19 09:03:02,PS,0.48097729682922363,622,440,210,189,398.45
2025-09-19 09:03:02,PS_count,3,,,,,
2025-09-19 09:03:05,PS,0.7756019830703735,638,580,58,59,117.0
2025-09-19 09:03:05,PS,0.73770672082901,587,525,104,42,132.18
2025-09-19 09:03:05,PS,0.664097249507904,636,451,238,211,448.19
2025-09-19 09:03:05,PS,0.6582207679748535,1254,605,49,53,101.92
2025-09-19 09:03:05,PS,0.5326544642448425,688,573,99,48,137.87
2025-09-19 09:03:05,PS,0.48429208993911743,1258,662,44,115,142.27
2025-09-19 09:03:05,PS_count,6,,,,,
2025-09-19 09:03:07,PS,0.770057737827301,612,619,109,142,248.82
2025-09-19 09:03:07,PS,0.6801272630691528,702,575,60,60,120.0
2025-09-19 09:03:07,PS,0.6184841394424438,654,515,103,37,123.47
2025-09-19 09:03:07,PS,0.48665016889572144,1242,686,74,68,141.87
2025-09-19 09:03:07,PS_count,4,,,,,
2025-09-19 09:03:10,PS,0.759574294090271,604,632,94,170,252.82
2025-09-19 09:03:10,PS,0.7349366545677185,646,518,109,41,133.7
2025-09-19 09:03:10,PS,0.6888337135314941,1241,634,75,169,225.17
2025-09-19 09:03:10,PS,0.6606579422950745,690,574,66,60,125.86
2025-09-19 09:03:10,PS,0.46290016174316406,673,451,225,219,443.96
2025-09-19 09:03:10,LDPE,0.4521145820617676,1239,480,81,203,256.46
2025-09-19 09:03:10,PS_count,5,,,,,
2025-09-19 09:03:10,LDPE_count,1,,,,,
2025-09-19 09:03:13,PS,0.7706979513168335,657,521,111,38,129.89
2025-09-19 09:03:13,PS,0.7687236666679382,705,581,57,56,113.0
2025-09-19 09:03:13,LDPE,0.623008131980896,1241,484,77,187,239.99
2025-09-19 09:03:13,PS,0.4966891407966614,1244,609,68,90,156.46
2025-09-19 09:03:13,PS,0.47322607040405273,615,621,114,148,259.78
2025-09-19 09:03:13,PS,0.4714558720588684,1264,680,30,79,97.37
2025-09-19 09:03:13,PS_count,5,,,,,
2025-09-19 09:03:13,LDPE_count,1,,,,,
2025-09-19 09:03:15,PS,0.8146891593933105,602,604,122,121,243.0
2025-09-19 09:03:15,PS,0.4953685998916626,1243,613,51,95,139.21
2025-09-19 09:03:15,PS,0.4657161235809326,636,511,87,35,110.36
2025-09-19 09:03:15,PS,0.46302276849746704,642,454,232,214,445.64
2025-09-19 09:03:15,PS_count,4,,,,,
2025-09-19 09:03:18,PS,0.7986178994178772,661,463,207,209,416.0
2025-09-19 09:03:18,PS,0.41799700260162354,573,697,56,45,100.4
2025-09-19 09:03:18,PS,0.40691226720809937,670,587,65,80,144.22
2025-09-19 09:03:18,PS_count,3,,,,,
2025-09-19 09:03:21,PS,0.7079882621765137,585,628,107,139,243.91
2025-09-19 09:03:21,PS,0.706714928150177,602,527,95,34,113.67
2025-09-19 09:03:21,PS,0.5864380598068237,647,460,226,209,434.67
2025-09-19 09:03:21,PS,0.44406747817993164,1262,672,36,95,116.96
2025-09-19 09:03:21,PS_count,4,,,,,
2025-09-19 09:03:23,PS,0.8815544843673706,646,470,231,186,414.56
2025-09-19 09:03:23,PS,0.7631363868713379,665,591,67,56,122.51
2025-09-19 09:03:23,PS,0.743596076965332,589,626,115,139,252.86
2025-09-19 09:03:23,PS,0.623809814453125,1229,609,60,97,152.58
2025-09-19 09:03:23,PS_count,4,,,,,
2025-09-19 09:03:26,PS,0.741817057132721,649,461,228,196,422.79
2025-09-19 09:03:26,PS,0.6342273354530334,589,622,108,141,246.8
2025-09-19 09:03:26,PS,0.5971745848655701,1229,609,61,87,145.7
2025-09-19 09:03:26,PS,0.5661835670471191,663,590,65,53,117.39
2025-09-19 09:03:26,PS_count,4,,,,,
2025-09-19 09:03:29,PS,0.8776091933250427,700,659,82,121,199.22
2025-09-19 09:03:29,PS,0.8024587631225586,766,697,97,45,132.14
2025-09-19 09:03:29,PS,0.5818150639533997,1229,607,63,91,151.43
2025-09-19 09:03:29,PS,0.461677610874176,629,653,161,131,290.45
2025-09-19 09:03:29,LDPE,0.45554816722869873,850,664,61,42,101.23
2025-09-19 09:03:29,PS_count,4,,,,,
2025-09-19 09:03:29,LDPE_count,1,,,,,
2025-09-19 09:03:32,PS,0.825946033000946,605,643,124,153,275.48
2025-09-19 09:03:32,PS,0.662921667098999,748,700,103,39,126.76
2025-09-19 09:03:32,PS,0.5343024134635925,1227,602,61,84,143.16
2025-09-19 09:03:32,PS,0.46321046352386475,1256,680,46,80,121.33
2025-09-19 09:03:32,PS,0.4004271626472473,685,460,250,238,487.85
2025-09-19 09:03:32,PS_count,5,,,,,
2025-09-19 09:03:34,PS,0.8103359341621399,719,598,77,66,142.58
2025-09-19 09:03:34,PS,0.7824011445045471,792,684,118,71,183.06
2025-09-19 09:03:34,PS,0.7535837292671204,710,676,75,87,161.55
2025-09-19 09:03:34,PS,0.7100079655647278,672,533,118,43,142.46
2025-09-19 09:03:34,PS,0.615939736366272,619,643,120,154,271.88
2025-09-19 09:03:34,PS,0.539190948009491,1226,602,63,85,146.36
2025-09-19 09:03:34,LDPE,0.4235846996307373,852,663,55,42,96.12
2025-09-19 09:03:34,PS_count,6,,,,,
2025-09-19 09:03:34,LDPE_count,1,,,,,
2025-09-19 09:03:37,PS,0.8807418346405029,693,596,78,67,144.58
2025-09-19 09:03:37,PS,0.8424539566040039,777,685,103,69,168.61
2025-09-19 09:03:37,PS,0.710843563079834,1184,595,146,85,222.8
2025-09-19 09:03:37,PS,0.6159138679504395,1043,617,111,98,208.6
2025-09-19 09:03:37,PS,0.5257983803749084,709,681,59,76,133.93
2025-09-19 09:03:37,PS,0.5216248631477356,604,647,102,144,242.39
2025-09-19 09:03:37,PS,0.40242230892181396,1086,691,153,58,188.4
2025-09-19 09:03:37,PS_count,7,,,,,
2025-09-19 09:03:40,PS,0.8952457308769226,697,596,73,66,138.82
2025-09-19 09:03:40,PS,0.8490031361579895,767,685,103,70,169.82
2025-09-19 09:03:40,PS,0.7374699711799622,1206,575,137,111,246.63
2025-09-19 09:03:40,PS,0.6482850313186646,609,645,109,148,254.02
2025-09-19 09:03:40,PS,0.5612705945968628,1057,620,111,77,184.9
2025-09-19 09:03:40,PS_count,5,,,,,
2025-09-19 09:03:43,PS,0.9027652144432068,794,683,95,74,167.69
2025-09-19 09:03:43,PS,0.6715178489685059,1144,609,77,70,146.83
2025-09-19 09:03:43,PS,0.6487022042274475,680,637,179,165,343.71
2025-09-19 09:03:43,PS,0.5587581396102905,1062,617,122,66,179.47
2025-09-19 09:03:43,PS,0.5386798977851868,1062,572,89,37,114.77
2025-09-19 09:03:43,PS_count,5,,,,,
2025-09-19 09:03:46,PS,0.8603294491767883,798,683,103,74,174.61
2025-09-19 09:03:46,PS,0.8156168460845947,1070,616,123,68,182.91
2025-09-19 09:03:46,PS,0.756145715713501,1150,606,71,65,135.87
2025-09-19 09:03:46,PS,0.625366747379303,1211,581,121,88,206.38
2025-09-19 09:03:46,PS,0.6144891977310181,1069,572,91,36,114.47
2025-09-19 09:03:46,PS,0.4689371585845947,651,639,111,161,267.36
2025-09-19 09:03:46,PS_count,6,,,,,
2025-09-19 09:03:48,PS,0.4762316346168518,586,531,102,52,145.66
2025-09-19 09:03:48,PS,0.4232487678527832,650,587,52,62,113.56
2025-09-19 09:03:48,PS_count,2,,,,,
2025-09-19 09:03:51,PS,0.7974095344543457,728,588,62,56,117.85
2025-09-19 09:03:51,PS,0.7488158941268921,638,627,108,143,248.55
2025-09-19 09:03:51,PS,0.6909652948379517,1182,559,128,117,244.75
2025-09-19 09:03:51,PS,0.6038593649864197,1060,638,171,164,334.93
2025-09-19 09:03:51,PS_count,4,,,,,
2025-09-19 09:03:54,PS,0.8927230834960938,1050,640,147,159,305.76
2025-09-19 09:03:54,PS,0.7538004517555237,659,640,156,157,313.0
2025-09-19 09:03:54,PS,0.4193301200866699,1188,561,126,131,256.95
2025-09-19 09:03:54,PS_count,3,,,,,
2025-09-19 09:03:57,PS,0.8205966949462891,1213,571,125,115,239.79
2025-09-19 09:03:57,PS,0.65636146068573,718,579,63,63,126.0
2025-09-19 09:03:57,PS_count,2,,,,,
2025-09-19 09:03:59,PS,0.8705542087554932,700,598,73,63,135.63
2025-09-19 09:03:59,PS,0.7987818121910095,1136,604,66,71,136.91
2025-09-19 09:03:59,PS,0.6843417882919312,614,634,124,150,272.76
2025-09-19 09:03:59,PS,0.6344004273414612,1051,609,125,82,202.48
2025-09-19 09:03:59,PS,0.4479011297225952,1191,579,118,97,213.97
2025-09-19 09:03:59,PS_count,5,,,,,
2025-09-19 09:04:02,PS,0.867704451084137,1052,637,145,164,308.42
2025-09-19 09:04:02,PS,0.8249487280845642,681,606,72,60,131.45
2025-09-19 09:04:02,PS,0.8175525069236755,610,637,134,163,295.58
2025-09-19 09:04:02,PS,0.7550275325775146,1185,565,127,119,245.87
2025-09-19 09:04:02,PS_count,4,,,,,
2025-09-19 09:04:05,PS,0.8478831052780151,678,596,80,67,146.42
2025-09-19 09:04:05,PS,0.8263791799545288,1180,571,133,120,252.67
2025-09-19 09:04:05,PS,0.7603754997253418,619,536,85,41,118.07
2025-09-19 09:04:05,PS,0.7029971480369568,1040,606,115,89,202.34
2025-09-19 09:04:05,PS,0.6310780644416809,618,635,133,170,300.73
2025-09-19 09:04:05,PS_count,5,,,,,
2025-09-19 09:04:08,PS,0.9169764518737793,1172,585,133,94,223.62
2025-09-19 09:04:29,LDPE,0.900070071220398,1060,518,137,118,254.29
2025-09-19 09:04:29,LDPE,0.8260468244552612,783,685,181,68,221.88
2025-09-19 09:04:29,LDPE,0.7608163952827454,1145,673,166,93,248.5
2025-09-19 09:04:29,LDPE,0.699641227722168,598,426,233,198,429.58
2025-09-19 09:04:29,PS,0.6655671000480652,406,697,144,46,162.78
2025-09-19 09:04:29,PS,0.6481167078018188,543,483,85,33,105.92
2025-09-19 09:04:29,PS,0.534026026725769,591,672,192,95,270.11
2025-09-19 09:04:29,LDPE,0.5031009912490845,1108,608,89,68,155.59
2025-09-19 09:04:29,LDPE,0.42961806058883667,1183,564,123,119,241.97
2025-09-19 09:04:29,LDPE_count,6,,,,,
2025-09-19 09:04:29,PS_count,3,,,,,
2025-09-19 09:04:31,PS,0.82343989610672,497,671,119,98,215.98
2025-09-19 09:04:31,LDPE,0.7577693462371826,596,430,234,166,394.18
2025-09-19 09:04:31,LDPE,0.6685652732849121,1060,517,143,121,263.08
2025-09-19 09:04:31,LDPE,0.6608103513717651,800,695,163,49,178.74
2025-09-19 09:04:31,LDPE,0.5142143964767456,1152,673,151,93,237.01
2025-09-19 09:04:31,PS,0.4850543737411499,539,479,84,33,105.3
2025-09-19 09:04:31,LDPE,0.42036306858062744,1182,564,121,123,243.99
2025-09-19 09:04:31,PS_count,2,,,,,
2025-09-19 09:04:31,LDPE_count,5,,,,,
2025-09-19 09:04:34,PS,0.8392244577407837,713,619,78,67,144.58
2025-09-19 09:04:34,LDPE,0.8318219780921936,692,513,241,138,364.74
2025-09-19 09:04:34,LDPE,0.7563707232475281,1065,518,144,123,266.17
2025-09-19 09:04:34,LDPE,0.7256481051445007,1121,675,203,87,265.79
2025-09-19 09:04:34,PS,0.6534979939460754,730,683,66,73,138.82
2025-09-19 09:04:34,LDPE,0.4372880458831787,1043,601,116,92,206.61
2025-09-19 09:04:34,LDPE,0.4367442727088928,1181,566,125,117,241.87
2025-09-19 09:04:34,PS_count,2,,,,,
2025-09-19 09:04:34,LDPE_count,5,,,,,
2025-09-19 09:04:37,PS,0.863611102104187,715,617,77,67,143.65
2025-09-19 09:04:37,LDPE,0.7313567399978638,1053,516,147,116,261.17
2025-09-19 09:04:37,PS,0.6750911474227905,731,683,83,73,155.68
2025-09-19 09:04:37,LDPE,0.618358314037323,692,489,259,188,441.33
2025-09-19 09:04:37,LDPE,0.4108908176422119,1128,517,212,224,435.83
2025-09-19 09:04:37,PS_count,2,,,,,
2025-09-19 09:04:37,LDPE_count,3,,,,,
2025-09-19 09:04:42,PS,0.9191648364067078,1174,585,135,92,222.89
2025-09-19 09:04:42,PS,0.8868086934089661,721,617,74,68,141.87
2025-09-19 09:04:42,PS,0.8273043632507324,1036,608,117,86,200.62
2025-09-19 09:04:42,PS,0.8225836157798767,743,682,57,75,130.77
2025-09-19 09:04:42,PS,0.8183228373527527,806,685,69,70,139.0
2025-09-19 09:04:42,PS,0.6281638145446777,650,600,124,64,178.17
2025-09-19 09:04:42,LDPE,0.5500664710998535,856,664,46,37,82.51
2025-09-19 09:04:42,PS,0.5102488994598389,653,553,108,41,133.09
2025-09-19 09:04:42,PS_count,7,,,,,
2025-09-19 09:04:42,LDPE_count,1,,,,,
2025-09-19 09:04:44,PS,0.9139761328697205,1168,581,131,104,233.44
2025-09-19 09:04:44,PS,0.8967652916908264,1035,611,112,87,197.42
2025-09-19 09:04:44,PS,0.8801287412643433,723,623,76,69,144.83
2025-09-19 09:04:44,PS,0.8051750063896179,810,694,79,51,126.95
2025-09-19 09:04:44,PS,0.645652711391449,648,645,136,150,285.66
2025-09-19 09:04:44,PS,0.5701579451560974,754,685,63,69,131.86
2025-09-19 09:04:44,LDPE,0.5137666463851929,851,665,54,36,88.18
2025-09-19 09:04:44,PS_count,6,,,,,
2025-09-19 09:04:44,LDPE_count,1,,,,,
2025-09-19 09:04:47,PS,0.9207847714424133,1168,586,130,93,219.91
2025-09-19 09:04:47,PS,0.8606887459754944,721,621,71,70,141.0
2025-09-19 09:04:47,PS,0.8222847580909729,807,692,77,56,131.33
2025-09-19 09:04:47,PS,0.801776111125946,1034,611,114,85,196.88
2025-09-19 09:04:47,LDPE,0.7082486152648926,850,664,62,38,97.08
2025-09-19 09:04:47,PS,0.5796774625778198,746,685,59,69,127.61
2025-09-19 09:04:47,PS,0.558273434638977,648,603,128,64,181.02
2025-09-19 09:04:47,PS,0.40984803438186646,653,558,111,39,131.59
2025-09-19 09:04:47,PS_count,7,,,,,
2025-09-19 09:04:47,LDPE_count,1,,,,,
2025-09-19 09:04:50,PS,0.8841009736061096,731,598,66,61,126.9
2025-09-19 09:04:50,PS,0.8730720281600952,818,681,73,77,149.95
2025-09-19 09:04:50,PS,0.726865828037262,1034,606,111,87,196.54
2025-09-19 09:04:50,PS,0.6380842924118042,1176,571,128,115,242.65
2025-09-19 09:04:50,PS_count,4,,,,,
2025-09-19 09:04:52,PS,0.8183586001396179,615,645,103,145,244.42
2025-09-19 09:04:52,PS,0.810897171497345,648,531,104,38,125.73
2025-09-19 09:04:52,PS,0.7649959921836853,1047,598,85,57,139.21
2025-09-19 09:04:52,PS,0.7217533588409424,1056,472,97,40,124.58
2025-09-19 09:04:52,PS,0.6264848709106445,709,686,139,68,194.44
2025-09-19 09:04:52,LDPE,0.5750358700752258,1252,640,56,101,150.41
2025-09-19 09:04:52,PS,0.5545173287391663,712,594,62,57,118.89
2025-09-19 09:04:52,HDPE,0.5368386507034302,1036,556,77,40,111.0
2025-09-19 09:04:52,LDPE,0.5166192054748535,616,645,100,144,240.0
2025-09-19 09:04:52,PS,0.45274776220321655,1170,604,115,58,163.34
2025-09-19 09:04:52,PS_count,7,,,,,
2025-09-19 09:04:52,LDPE_count,2,,,,,
2025-09-19 09:04:52,HDPE_count,1,,,,,
2025-09-19 09:04:55,LDPE,0.7295165061950684,1193,670,172,98,259.66
2025-09-19 09:04:55,PS,0.6934887766838074,644,677,56,85,137.99
2025-09-19 09:04:55,PS,0.6823512315750122,640,575,59,58,117.0
2025-09-19 09:04:55,LDPE,0.635980486869812,1085,640,120,156,273.64
2025-09-19 09:04:55,LDPE,0.6110682487487793,1089,546,95,45,130.77
2025-09-19 09:04:55,PS,0.43860602378845215,719,676,70,87,156.08
2025-09-19 09:04:55,LDPE_count,3,,,,,
2025-09-19 09:04:55,PS_count,3,,,,,
2025-09-19 09:04:58,LDPE,0.8406122326850891,1085,652,112,129,240.4
2025-09-19 09:04:58,PS,0.8266104459762573,590,522,96,37,119.2
2025-09-19 09:04:58,PS,0.7391296029090881,639,576,58,46,103.31
2025-09-19 09:04:58,PS,0.66900634765625,687,567,95,50,137.84
2025-09-19 09:04:58,LDPE,0.5337267518043518,1190,670,177,100,266.08
2025-09-19 09:04:58,PS,0.504770040512085,632,444,232,204,435.1
2025-09-19 09:04:58,PS,0.40594297647476196,577,607,108,139,245.05
2025-09-19 09:04:58,LDPE_count,2,,,,,
2025-09-19 09:04:58,PS_count,5,,,,,
2025-09-19 09:05:01,LDPE,0.7832679748535156,1181,651,196,136,326.53
2025-09-19 09:05:01,LDPE,0.7110803127288818,1108,549,112,93,204.12
2025-09-19 09:05:01,PS,0.6518930196762085,595,517,91,35,112.87
2025-09-19 09:05:01,PS,0.5304208993911743,637,471,229,220,448.91
2025-09-19 09:05:01,LDPE_count,2,,,,,
2025-09-19 09:05:01,PS_count,2,,,,,
2025-09-19 09:05:03,PS,0.8631197214126587,1216,544,116,112,227.96
2025-09-19 09:05:03,PS_count,1,,,,,
